IDENT, ,LATITUDE, ,LONGITUDE
 ,,,,
WTN27, ,"53° 44' 08.05"" N", ,"003° 15' 27.40"" W"
WTN30, ,"53° 51' 09.40"" N", ,"003° 16' 09.72"" W"
WTN95, ,"53° 43' 25.88"" N", ,"002° 37' 39.73"" W"
WTZ25, ,"52° 13' 29.00"" N", ,"001° 36' 09.00"" E"
WTZ37, ,"52° 04' 47.00"" N", ,"001° 56' 50.00"" E"
XAMAB, ,"50° 12' 16.00"" N", ,"0° 15' 53.00"" E"
XAMAN, ,"51° 47' 5.00"" N", ,"2° 13' 27.00"" E"
XEDUR, ,"52° 23' 39.19"" N", ,"000° 42' 36.07"" E"
XERSA, ,"52° 25' 17.71"" N", ,"000° 35' 24.77"" E"
XIDIL, ,"50° 21' 6.00"" N", ,"0° 38' 29.00"" E"
XIGAR, ,"51° 48' 50.00"" N", ,"0° 15' 46.00"" E"
ABDAL, ,"51° 26' 46.00"" N", ,"1° 51' 48.00"" W"
ACORN, ,"51° 15' 19.00"" N", ,"0° 11' 46.00"" E"
AGANO, ,"49° 39' 54.00"" N", ,"2° 0' 0.00"" W"
AGORI, ,"57° 0' 0.00"" N", ,"13° 0' 0.00"" W"
ALESO, ,"50° 34' 32.00"" N", ,"1° 13' 32.00"" E"
ALLOY, ,"61° 21' 22.00"" N", ,"1° 47' 18.00"" E"
ALOTI, ,"57° 54' 27.00"" N", ,"3° 36' 30.00"" E"
AMLET, ,"53° 16' 7.00"" N", ,"1° 50' 18.00"" W"
ANGLA, ,"49° 42' 14.00"" N", ,"2° 1' 15.00"" W"
ANGLO, ,"49° 55' 42.00"" N", ,"0° 27' 18.00"" W"
ARKIL, ,"50° 39' 28.00"" N", ,"8° 0' 0.00"" W"
ARTHA, ,"53° 46' 59.00"" N", ,"2° 17' 7.00"" W"
ASKEY, ,"52° 0' 50.00"" N", ,"0° 3' 10.00"" W"
ASTRA, ,"50° 51' 56.00"" N", ,"0° 8' 47.00"" W"
ATSUR, ,"50° 0' 0.00"" N", ,"14° 0' 0.00"" W"
ATWEL, ,"50° 50' 51.00"" N", ,"3° 25' 1.00"" W"
AVRAL, ,"55° 30' 34.00"" N", ,"3° 42' 59.00"" E"
BAGPO, ,"55° 0' 28.00"" N", ,"3° 11' 38.00"" W"
BAKUR, ,"52° 14' 30.00"" N", ,"5° 40' 49.00"" W"
BALIS, ,"57° 14' 3.00"" N", ,"2° 3' 54.00"" W"
BAMBO, ,"51° 52' 37.00"" N", ,"1° 37' 0.00"" W"
BANBA, ,"51° 57' 10.00"" N", ,"6° 14' 21.00"" W"
BAPAG, ,"51° 43' 5.00"" N", ,"0° 7' 24.00"" W"
BAROS, ,"53° 24' 22.00"" N", ,"3° 26' 43.00"" W"
BEDRA, ,"49° 0' 0.00"" N", ,"15° 0' 0.00"" W"
BEGAS, ,"45° 0' 0.00"" N", ,"9° 0' 0.00"" W"
BEGID, ,"56° 30' 0.00"" N", ,"14° 0' 0.00"" W"
BEMID, ,"51° 34' 26.00"" N", ,"0° 20' 56.00"" E"
BENIX, ,"49° 32' 48.00"" N", ,"1° 29' 24.00"" W"
BENTY, ,"59° 46' 15.00"" N", ,"1° 8' 10.00"" W"
BEREP, ,"59° 2' 9.00"" N", ,"1° 44' 20.00"" E"
BEVAV, ,"49° 4' 1.00"" N", ,"1° 41' 26.00"" W"
BEXIL, ,"50° 42' 32.00"" N", ,"0° 44' 13.00"" E"
BIGLI, ,"52° 7' 48.00"" N", ,"0° 14' 30.00"" W"
BILTO, ,"56° 30' 0.00"" N", ,"15° 0' 0.00"" W"
BIMGO, ,"49° 30' 0.00"" N", ,"14° 0' 0.00"" W"
BODAM, ,"59° 55' 6.00"" N", ,"1° 16' 6.00"" W"
BOLRO, ,"50° 0' 0.00"" N", ,"1° 41' 29.00"" W"
BONDY, ,"51° 7' 53.00"" N", ,"0° 45' 27.00"" E"
BOVVA, ,"51° 43' 34.00"" N", ,"0° 32' 59.00"" W"
BRILL, ,"49° 42' 9.00"" N", ,"2° 23' 23.00"" W"
BURNI, ,"53° 43' 38.00"" N", ,"2° 31' 4.00"" W"
CASEL, ,"53° 49' 52.00"" N", ,"4° 10' 57.00"" W"
CEDAR, ,"52° 31' 7.00"" N", ,"1° 49' 12.00"" W"
CHANL, ,"50° 27' 15.00"" N", ,"0° 11' 23.00"" E"
CHUBB, ,"49° 25' 54.00"" N", ,"2° 48' 30.00"" W"
COLRE, ,"55° 6' 59.00"" N", ,"6° 44' 2.00"" W"
CREWE, ,"52° 49' 7.00"" N", ,"2° 18' 27.00"" W"
DALEY, ,"53° 40' 8.00"" N", ,"2° 20' 57.00"" W"
DAYNE, ,"53° 14' 19.00"" N", ,"2° 1' 45.00"" W"
DEGOS, ,"54° 11' 21.00"" N", ,"6° 54' 23.00"" W"
DELBO, ,"51° 52' 37.00"" N", ,"1° 16' 24.00"" W"
DETOP, ,"55° 14' 41.00"" N", ,"5° 0' 0.00"" E"
DIKRO, ,"49° 35' 5.00"" N", ,"1° 6' 39.00"" W"
DINIM, ,"51° 0' 0.00"" N", ,"15° 0' 0.00"" W"
DIPSO, ,"53° 3' 13.00"" N", ,"1° 20' 39.00"" W"
DOGAL, ,"54° 0' 0.00"" N", ,"15° 0' 0.00"" W"
DONNA, ,"51° 42' 0.00"" N", ,"0° 44' 37.00"" W"
DORKI, ,"51° 16' 33.00"" N", ,"0° 15' 52.00"" W"
DUFFY, ,"54° 30' 53.00"" N", ,"5° 51' 39.00"" W"
DUNGV, ,"54° 53' 44.00"" N", ,"6° 47' 24.00"" W"
DUNLO, ,"53° 19' 48.00"" N", ,"5° 30' 0.00"" W"
EBONY, ,"52° 20' 30.00"" N", ,"2° 3' 30.00"" W"
ELBAN, ,"55° 57' 17.00"" N", ,"4° 30' 16.00"" W"
ELBOB, ,"54° 43' 58.00"" N", ,"7° 44' 38.00"" W"
ELSOX, ,"51° 0' 0.00"" N", ,"14° 0' 0.00"" W"
EMPER, ,"49° 0' 0.00"" N", ,"9° 0' 0.00"" W"
ENOKA, ,"55° 20' 10.00"" N", ,"3° 39' 46.00"" W"
EPUNA, ,"50° 30' 0.00"" N", ,"14° 0' 0.00"" W"
ESTRY, ,"53° 39' 52.00"" N", ,"3° 15' 42.00"" W"
ETARI, ,"55° 30' 0.00"" N", ,"15° 0' 0.00"" W"
ETIKI, ,"48° 0' 0.00"" N", ,"8° 45' 0.00"" W"
EVNAS, ,"51° 40' 4.00"" N", ,"0° 26' 38.00"" E"
EVRIN, ,"51° 46' 56.00"" N", ,"6° 33' 48.00"" W"
EVSEM, ,"51° 43' 50.00"" N", ,"1° 27' 45.00"" W"
FAMBO, ,"54° 30' 0.00"" N", ,"0° 27' 52.00"" W"
FERAS, ,"51° 38' 9.00"" N", ,"0° 38' 25.00"" E"
FIMLI, ,"51° 18' 4.00"" N", ,"0° 40' 6.00"" W"
GINTI, ,"51° 34' 43.00"" N", ,"0° 22' 12.00"" E"
GIPER, ,"51° 0' 0.00"" N", ,"12° 0' 0.00"" W"
GIRNU, ,"60° 28' 25.00"" N", ,"0° 37' 10.00"" W"
GODOS, ,"53° 14' 57.00"" N", ,"3° 25' 47.00"" E"
GOREV, ,"56° 3' 12.00"" N", ,"5° 0' 0.00"" E"
GORSE, ,"57° 10' 37.00"" N", ,"1° 53' 51.00"" W"
GROVE, ,"52° 23' 38.00"" N", ,"1° 55' 44.00"" W"
GULDA, ,"49° 23' 7.00"" N", ,"1° 55' 3.00"" W"
GUNPA, ,"61° 0' 0.00"" N", ,"0° 0' 0.00"" E"
GUNSO, ,"49° 3' 10.00"" N", ,"11° 46' 6.00"" W"
GURLU, ,"50° 28' 40.00"" N", ,"0° 58' 7.00"" E"
HILLY, ,"51° 20' 6.00"" N", ,"0° 14' 37.00"" E"
HOGBA, ,"51° 13' 41.00"" N", ,"0° 29' 43.00"" W"
HOLLY, ,"50° 53' 12.00"" N", ,"0° 5' 42.00"" W"
IBROD, ,"56° 30' 0.00"" N", ,"10° 0' 0.00"" W"
INBOB, ,"55° 36' 25.00"" N", ,"5° 0' 0.00"" E"
INGUR, ,"51° 42' 42.00"" N", ,"2° 51' 37.00"" W"
IZACK, ,"59° 53' 27.00"" N", ,"1° 1' 13.00"" W"
KESIX, ,"56° 57' 0.00"" N", ,"14° 0' 0.00"" W"
KETIK, ,"49° 19' 24.00"" N", ,"1° 52' 23.00"" W"
KINDR, ,"53° 23' 34.00"" N", ,"1° 56' 10.00"" W"
KLONN, ,"58° 23' 24.00"" N", ,"2° 49' 44.00"" E"
KOGAD, ,"49° 30' 0.00"" N", ,"15° 0' 0.00"" W"
KOKIB, ,"54° 30' 0.00"" N", ,"14° 0' 0.00"" W"
KOKOS, ,"48° 54' 25.00"" N", ,"1° 40' 34.00"" W"
KOTEM, ,"50° 0' 0.00"" N", ,"1° 3' 14.00"" W"
KUGUR, ,"55° 30' 0.00"" N", ,"10° 0' 0.00"" W"
KUKIS, ,"51° 41' 56.00"" N", ,"3° 4' 37.00"" W"
LAGER, ,"53° 36' 40.00"" N", ,"0° 8' 49.00"" W"
LAGUL, ,"49° 26' 14.00"" N", ,"2° 36' 13.00"" W"
LANLO, ,"49° 59' 27.00"" N", ,"5° 57' 8.00"" W"
LAPEX, ,"47° 0' 0.00"" N", ,"8° 0' 0.00"" W"
LARCK, ,"50° 54' 42.00"" N", ,"0° 26' 48.00"" E"
LASNO, ,"48° 35' 54.00"" N", ,"9° 0' 0.00"" W"
LELNA, ,"49° 58' 57.00"" N", ,"2° 6' 23.00"" W"
LERAK, ,"49° 1' 8.00"" N", ,"2° 24' 31.00"" W"
LESRA, ,"55° 23' 8.00"" N", ,"5° 0' 0.00"" E"
LIBBA, ,"55° 43' 26.00"" N", ,"3° 44' 43.00"" W"
LIFFY, ,"53° 28' 48.00"" N", ,"5° 30' 0.00"" W"
LISBO, ,"54° 31' 30.00"" N", ,"6° 5' 24.00"" W"
LIZAD, ,"49° 35' 25.00"" N", ,"4° 19' 49.00"" W"
LONAM, ,"53° 50' 22.00"" N", ,"3° 56' 33.00"" E"
LONLO, ,"52° 46' 49.00"" N", ,"2° 0' 51.00"" W"
LORKU, ,"49° 56' 18.00"" N", ,"2° 22' 16.00"" W"
LUMBA, ,"50° 56' 44.00"" N", ,"0° 15' 42.00"" E"
LUNEX, ,"54° 50' 36.00"" N", ,"7° 15' 31.00"" W"
LUSIT, ,"49° 12' 53.00"" N", ,"1° 47' 44.00"" W"
MADOX, ,"58° 43' 43.00"" N", ,"3° 46' 39.00"" W"
MAGEE, ,"54° 47' 30.00"" N", ,"5° 36' 30.00"" W"
MANTA, ,"49° 42' 12.00"" N", ,"2° 35' 30.00"" W"
MAPAG, ,"51° 0' 0.00"" N", ,"8° 30' 0.00"" W"
MAVET, ,"54° 2' 57.00"" N", ,"3° 31' 4.00"" W"
MAYLA, ,"51° 37' 41.00"" N", ,"0° 43' 12.00"" E"
MINQI, ,"49° 1' 60.00"" N", ,"2° 3' 25.00"" W"
MIRSI, ,"53° 32' 17.00"" N", ,"2° 42' 42.00"" W"
MOGLO, ,"55° 30' 0.00"" N", ,"14° 0' 0.00"" W"
MOLAK, ,"54° 36' 49.00"" N", ,"9° 30' 23.00"" W"
MOODY, ,"50° 20' 42.00"" N", ,"3° 54' 12.00"" W"
MORAG, ,"52° 45' 10.00"" N", ,"5° 30' 0.00"" W"
MOSIS, ,"49° 0' 26.00"" N", ,"7° 12' 53.00"" W"
MOSUN, ,"51° 53' 38.00"" N", ,"2° 26' 10.00"" W"
MOTOX, ,"50° 57' 28.00"" N", ,"1° 28' 0.00"" E"
MOVEN, ,"52° 3' 43.00"" N", ,"1° 48' 47.00"" W"
MULIT, ,"51° 0' 47.00"" N", ,"3° 23' 19.00"" W"
NAVPI, ,"52° 32' 50.00"" N", ,"2° 50' 26.00"" E"
NERTU, ,"49° 0' 0.00"" N", ,"14° 0' 0.00"" W"
NESOL, ,"57° 55' 17.00"" N", ,"3° 35' 11.00"" E"
NESON, ,"54° 13' 46.00"" N", ,"7° 7' 24.00"" W"
NESTA, ,"60° 0' 0.00"" N", ,"4° 10' 0.00"" W"
NETKI, ,"55° 0' 0.00"" N", ,"14° 0' 0.00"" W"
NEVIL, ,"50° 0' 0.00"" N", ,"0° 22' 6.00"" W"
NIBOG, ,"55° 0' 0.00"" N", ,"10° 0' 0.00"" W"
NIPIT, ,"54° 27' 9.00"" N", ,"8° 24' 10.00"" W"
NIVUN, ,"57° 34' 12.00"" N", ,"4° 8' 13.00"" E"
NOBAL, ,"57° 15' 18.00"" N", ,"2° 3' 36.00"" W"
NORBO, ,"55° 35' 45.00"" N", ,"4° 45' 43.00"" W"
NORDA, ,"49° 47' 12.00"" N", ,"1° 5' 42.00"" W"
NORLA, ,"51° 37' 9.00"" N", ,"6° 52' 11.00"" W"
NUGRA, ,"53° 1' 46.00"" N", ,"2° 18' 14.00"" W"
NUTBA, ,"52° 38' 49.00"" N", ,"0° 55' 0.00"" W"
ODIMI, ,"51° 13' 58.00"" N", ,"0° 56' 55.00"" W"
ODPIX, ,"53° 0' 5.00"" N", ,"1° 15' 55.00"" W"
OLIVE, ,"52° 24' 12.00"" N", ,"1° 56' 12.00"" W"
OMOKO, ,"48° 50' 20.00"" N", ,"12° 0' 0.00"" W"
ORIST, ,"50° 0' 0.00"" N", ,"1° 50' 42.00"" W"
ORMER, ,"49° 36' 4.00"" N", ,"2° 51' 29.00"" W"
ORTAC, ,"49° 59' 57.00"" N", ,"2° 0' 18.00"" W"
ORVAL, ,"49° 2' 2.00"" N", ,"1° 49' 31.00"" W"
OSBOX, ,"56° 48' 23.00"" N", ,"12° 48' 6.00"" W"
OYSTA, ,"49° 6' 0.00"" N", ,"2° 31' 24.00"" W"
PEPOD, ,"54° 16' 16.00"" N", ,"5° 34' 9.00"" W"
PERCH, ,"49° 7' 45.00"" N", ,"1° 56' 14.00"" W"
PETIL, ,"55° 56' 20.00"" N", ,"5° 0' 0.00"" E"
PETOX, ,"57° 33' 33.00"" N", ,"1° 49' 2.00"" W"
PIGOT, ,"52° 29' 43.00"" N", ,"1° 4' 7.00"" W"
PIKEY, ,"49° 28' 37.00"" N", ,"2° 13' 32.00"" W"
PIKIL, ,"56° 0' 0.00"" N", ,"15° 0' 0.00"" W"
PIKOD, ,"49° 24' 38.00"" N", ,"5° 15' 59.00"" W"
PLYMO, ,"50° 20' 45.00"" N", ,"4° 37' 37.00"" W"
POMAX, ,"51° 31' 38.00"" N", ,"2° 4' 52.00"" W"
REGHI, ,"48° 0' 0.00"" N", ,"8° 0' 0.00"" W"
RESNO, ,"55° 0' 0.00"" N", ,"15° 0' 0.00"" W"
RIDLY, ,"51° 38' 52.00"" N", ,"0° 54' 0.00"" E"
RISIN, ,"51° 41' 39.00"" N", ,"1° 26' 28.00"" W"
RIVAK, ,"46° 0' 0.00"" N", ,"8° 0' 0.00"" W"
RODEL, ,"50° 30' 0.00"" N", ,"15° 0' 0.00"" W"
ROKOS, ,"50° 51' 13.00"" N", ,"1° 11' 15.00"" E"
ROKUP, ,"53° 1' 2.00"" N", ,"1° 30' 57.00"" W"
ROMTI, ,"51° 2' 6.00"" N", ,"0° 55' 20.00"" E"
ROSUN, ,"53° 40' 8.00"" N", ,"2° 20' 57.00"" W"
RUGER, ,"53° 28' 58.00"" N", ,"3° 26' 52.00"" W"
SALCO, ,"49° 44' 14.00"" N", ,"3° 31' 46.00"" W"
SAMON, ,"51° 19' 21.00"" N", ,"7° 25' 4.00"" W"
SANBA, ,"53° 8' 22.00"" N", ,"2° 20' 3.00"" W"
SENLO, ,"49° 4' 60.00"" N", ,"1° 10' 42.00"" W"
SEPAL, ,"47° 0' 0.00"" N", ,"8° 45' 0.00"" W"
SHARK, ,"49° 11' 23.00"" N", ,"2° 25' 46.00"" W"
SHRUB, ,"57° 18' 1.00"" N", ,"1° 48' 55.00"" W"
SILOK, ,"59° 46' 12.00"" N", ,"1° 28' 60.00"" W"
SIVIR, ,"46° 0' 0.00"" N", ,"8° 45' 0.00"" W"
SKINA, ,"52° 48' 17.00"" N", ,"1° 46' 23.00"" W"
SLANY, ,"52° 9' 31.00"" N", ,"5° 50' 32.00"" W"
SOBDO, ,"50° 4' 26.00"" N", ,"7° 7' 0.00"" W"
SODKI, ,"58° 47' 51.00"" N", ,"3° 37' 53.00"" W"
ABAKU,,"51° 40' 37.00"" N",,"019° 04' 53.00"" E"
ABERO,,"52° 13' 42.00"" N",,"023° 12' 30.00"" E"
ABEXA,,"51° 36' 17.00"" N",,"020° 55' 18.00"" E"
ADIKA,,"51° 32' 18.00"" N",,"021° 19' 46.00"" E"
ADOKI,,"49° 56' 09.00"" N",,"020° 38' 45.00"" E"
AGALU,,"51° 28' 17.00"" N",,"017° 23' 08.00"" E"
AGAVA,,"51° 34' 53.00"" N",,"019° 57' 39.00"" E"
ALUKA,,"52° 53' 54.59"" N",,"014° 18' 20.07"" E"
AMPAK,,"55° 12' 08.00"" N",,"017° 07' 16.00"" E"
AMROR,,"54° 53' 24.00"" N",,"015° 05' 50.00"" E"
AMUTO,,"52° 20' 00.00"" N",,"018° 56' 45.00"" E"
ANEPI,,"52° 00' 57.68"" N",,"020° 33' 56.79"" E"
APTAS,,"50° 54' 41.00"" N",,"017° 41' 45.00"" E"
ARMEX,,"51° 29' 44.00"" N",,"017° 07' 26.00"" E"
ARSOG,,"49° 59' 26.00"" N",,"022° 41' 59.00"" E"
ASLUX,,"52° 19' 14.00"" N",,"022° 09' 38.00"" E"
ATGAN,,"52° 04' 52.00"" N",,"021° 13' 20.00"" E"
BABEN,,"54° 23' 17.00"" N",,"015° 14' 31.00"" E"
BADNO,,"51° 45' 00.00"" N",,"017° 40' 42.00"" E"
BADUP,,"52° 03' 33.00"" N",,"017° 25' 16.00"" E"
BAGAP,,"51° 36' 00.00"" N",,"019° 45' 42.00"" E"
BALBA,,"50° 51' 42.00"" N",,"023° 01' 24.00"" E"
BALOS,,"50° 16' 32.00"" N",,"019° 39' 30.00"" E"
BAMSO,,"52° 20' 09.00"" N",,"021° 54' 34.00"" E"
BANET,,"50° 21' 59.00"" N",,"018° 55' 45.00"" E"
BANUN,,"51° 10' 41.00"" N",,"016° 25' 36.00"" E"
BAPAS,,"52° 10' 43.00"" N",,"015° 31' 11.00"" E"
BAREP,,"52° 16' 16.00"" N",,"015° 33' 52.00"" E"
BAREX,,"50° 53' 40.00"" N",,"018° 44' 18.00"" E"
BAVOK,,"50° 00' 10.00"" N",,"018° 11' 43.00"" E"
BAXIS,,"51° 48' 31.00"" N",,"018° 51' 50.00"" E"
BEBAL,,"53° 15' 55.00"" N",,"018° 19' 59.00"" E"
BEDAM,,"53° 44' 23.00"" N",,"015° 11' 32.00"" E"
BEDUN,,"50° 31' 04.00"" N",,"018° 34' 05.00"" E"
BESOT,,"52° 55' 18.00"" N",,"022° 56' 40.00"" E"
BESTO,,"51° 43' 48.00"" N",,"017° 23' 56.00"" E"
BIBKA,,"53° 11' 27.00"" N",,"018° 57' 18.00"" E"
BIMPA,,"52° 22' 28.00"" N",,"019° 46' 29.00"" E"
BINKA,,"53° 45' 31.69"" N",,"014° 16' 27.99"" E"
BUDIR,,"51° 22' 59.00"" N",,"016° 56' 44.00"" E"
BULEP,,"52° 46' 16.00"" N",,"022° 25' 08.00"" E"
BUNIX,,"51° 52' 55.00"" N",,"017° 21' 11.00"" E"
BURAN,,"54° 10' 49.00"" N",,"017° 01' 47.00"" E"
DEKUT,,"53° 06' 58.00"" N",,"017° 02' 07.00"" E"
DELIR,,"53° 04' 50.00"" N",,"017° 06' 49.00"" E"
DEMIN,,"50° 00' 06.00"" N",,"021° 30' 40.00"" E"
DEMUR,,"54° 04' 48.00"" N",,"015° 00' 28.00"" E"
DERAM,,"51° 50' 49.00"" N",,"019° 16' 51.00"" E"
DEVEL,,"54° 43' 51.00"" N",,"015° 44' 53.00"" E"
DEXIR,,"54° 13' 27.00"" N",,"017° 26' 56.00"" E"
DIMEX,,"51° 37' 50.00"" N",,"016° 07' 43.00"" E"
DINOV,,"50° 55' 43.00"" N",,"016° 05' 08.00"" E"
DIPKI,,"52° 12' 10.00"" N",,"017° 27' 46.00"" E"
DODAN,,"53° 21' 10.00"" N",,"015° 25' 38.00"" E"
DODER,,"51° 12' 13.00"" N",,"016° 33' 32.00"" E"
DOMAG,,"54° 58' 28.00"" N",,"017° 41' 08.00"" E"
DOSAL,,"53° 23' 55.00"" N",,"015° 23' 32.00"" E"
EBIMA,,"53° 17' 39.00"" N",,"022° 55' 45.00"" E"
EBOGU,,"53° 22' 44.00"" N",,"018° 08' 59.00"" E"
EDULO,,"52° 24' 09.00"" N",,"020° 41' 13.80"" E"
EGLON,,"51° 25' 00.00"" N",,"021° 59' 05.00"" E"
EKSEK,,"51° 07' 42.00"" N",,"015° 36' 39.00"" E"
ELKAR,,"53° 41' 54.00"" N",,"020° 30' 00.00"" E"
ELPOL,,"54° 36' 23.00"" N",,"015° 38' 02.00"" E"
ERGON,,"52° 54' 22.00"" N",,"014° 09' 24.00"" E"
ERNAP,,"50° 26' 28.00"" N",,"020° 08' 52.00"" E"
ETUBO,,"52° 28' 09.00"" N",,"022° 57' 45.00"" E"
EVINA,,"51° 23' 16.00"" N",,"020° 21' 36.00"" E"
GAGRO,,"51° 19' 51.00"" N",,"017° 13' 29.00"" E"
GALBU,,"50° 38' 33.00"" N",,"018° 04' 55.00"" E"
GAMRO,,"49° 56' 13.00"" N",,"020° 46' 24.00"" E"
GDA08,,"54° 22' 00.55"" N",,"018° 30' 23.15"" E"
GDA09,,"54° 19' 12.35"" N",,"018° 40' 57.74"" E"
GDA38,,"54° 20' 46.27"" N",,"018° 35' 02.91"" E"
GERVI,,"52° 09' 19.00"" N",,"022° 12' 03.00"" E"
GIGAL,,"51° 04' 43.00"" N",,"016° 29' 31.00"" E"
GILAS,,"52° 37' 54.00"" N",,"014° 31' 33.00"" E"
GINOK,,"52° 31' 35.00"" N",,"016° 28' 44.00"" E"
GIPOS,,"51° 41' 54.00"" N",,"019° 42' 36.00"" E"
GIRLU,,"50° 33' 30.00"" N",,"019° 40' 39.00"" E"
GIXOL,,"49° 49' 45.00"" N",,"019° 21' 07.00"" E"
GODLO,,"51° 00' 14.00"" N",,"016° 30' 15.00"" E"
GOMEX,,"53° 44' 04.00"" N",,"015° 14' 34.00"" E"
GOMOR,,"51° 11' 00.00"" N",,"017° 37' 02.00"" E"
GONTU,,"53° 29' 44.00"" N",,"019° 19' 07.00"" E"
GORAT,,"53° 10' 41.00"" N",,"023° 53' 39.00"" E"
GOSAK,,"50° 33' 28.00"" N",,"020° 18' 16.00"" E"
GOSED,,"51° 58' 34.00"" N",,"021° 07' 56.00"" E"
GOSOT,,"54° 48' 20.00"" N",,"014° 51' 28.00"" E"
GOTIX,,"50° 01' 18.00"" N",,"023° 12' 43.00"" E"
GOVEN,,"52° 03' 30.00"" N",,"014° 45' 20.00"" E"
IBARA,,"51° 56' 58.00"" N",,"019° 26' 32.00"" E"
IBEKA,,"50° 01' 40.00"" N",,"018° 56' 30.00"" E"
IDEXU,,"52° 41' 50.00"" N",,"017° 02' 10.00"" E"
INDIG,,"51° 59' 48.00"" N",,"018° 00' 00.00"" E"
IPLIT,,"54° 38' 16.00"" N",,"019° 21' 20.00"" E"
IRGET,,"53° 40' 11.00"" N",,"014° 36' 53.00"" E"
KEKUS,,"50° 17' 06.00"" N",,"018° 35' 09.00"" E"
KELOD,,"52° 14' 02.00"" N",,"015° 53' 00.00"" E"
KEMUM,,"54° 29' 05.00"" N",,"017° 28' 23.00"" E"
KOLOB,,"54° 49' 23.00"" N",,"014° 56' 39.00"" E"
KONAM,,"52° 14' 08.00"" N",,"020° 43' 01.00"" E"
KOTEK,,"52° 04' 03.00"" N",,"020° 37' 01.00"" E"
KOVOL,,"52° 05' 01.91"" N",,"021° 22' 31.07"" E"
KRASI,,"51° 01' 48.00"" N",,"022° 01' 19.00"" E"
KRT19,,"54° 16' 14.97"" N",,"018° 44' 56.00"" E"
KRT91,,"54° 16' 59.44"" N",,"018° 42' 48.44"" E"
KRW08,,"50° 04' 53.65"" N",,"019° 48' 57.56"" E"
KRW38,,"50° 05' 29.14"" N",,"019° 53' 31.62"" E"
KRW58,,"50° 05' 51.64"" N",,"019° 56' 34.71"" E"
KRW99,,"50° 09' 25.25"" N",,"020° 01' 58.68"" E"
KUBUK,,"50° 16' 13.00"" N",,"022° 13' 53.00"" E"
KUKAM,,"50° 48' 22.00"" N",,"020° 03' 38.00"" E"
KUKOP,,"52° 08' 52.00"" N",,"020° 24' 38.00"" E"
KULEK,,"53° 33' 10.00"" N",,"020° 30' 00.00"" E"
KULUV,,"51° 38' 52.00"" N",,"016° 20' 21.00"" E"
KUNER,,"55° 15' 31.00"" N",,"018° 26' 53.00"" E"
KURON,,"50° 37' 54.00"" N",,"020° 08' 53.00"" E"
KUTEV,,"52° 12' 53.00"" N",,"020° 55' 28.00"" E"
LAMID,,"52° 18' 39.00"" N",,"020° 43' 04.20"" E"
LARMA,,"55° 16' 30.25"" N",,"016° 30' 01.09"" E"
LASGU,,"53° 12' 40.00"" N",,"019° 10' 38.00"" E"
LASKU,,"52° 02' 48.00"" N",,"021° 04' 15.00"" E"
LATAG,,"51° 43' 18.00"" N",,"015° 44' 48.00"" E"
LATMI,,"55° 26' 55.00"" N",,"018° 10' 02.00"" E"
LAW08,,"52° 25' 08.40"" N",,"017° 04' 14.16"" E"
LETKI,,"52° 11' 17.00"" N",,"023° 24' 16.00"" E"
LIMKO,,"54° 02' 30.00"" N",,"021° 30' 00.00"" E"
LIMVI,,"51° 44' 42.00"" N",,"021° 41' 08.00"" E"
LODNI,,"53° 44' 13.00"" N",,"018° 37' 29.00"" E"
LOGDA,,"51° 17' 04.00"" N",,"020° 41' 38.00"" E"
LOLKA,,"49° 13' 12.00"" N",,"020° 06' 00.00"" E"
LOLKO,,"51° 41' 33.00"" N",,"015° 56' 06.00"" E"
LOLSI,,"52° 10' 39.00"" N",,"019° 52' 17.00"" E"
LUBEN,,"51° 13' 27.00"" N",,"019° 57' 27.00"" E"
LUGOL,,"49° 12' 20.00"" N",,"022° 44' 17.00"" E"
LUKOR,,"50° 35' 12.00"" N",,"020° 12' 16.00"" E"
LUPUX,,"50° 20' 10.00"" N",,"019° 01' 18.00"" E"
LURAD,,"50° 11' 31.00"" N",,"018° 34' 28.00"" E"
LUSID,,"54° 55' 00.00"" N",,"015° 17' 46.00"" E"
LUXAR,,"49° 55' 48.00"" N",,"021° 10' 31.00"" E"
MAGAN,,"52° 51' 00.00"" N",,"017° 37' 00.00"" E"
MAKOV,,"51° 08' 57.00"" N",,"019° 06' 43.00"" E"
MAPEX,,"53° 42' 22.00"" N",,"017° 00' 13.00"" E"
MAPIK,,"50° 31' 34.00"" N",,"018° 14' 51.00"" E"
MASAK,,"52° 00' 02.00"" N",,"021° 06' 39.00"" E"
MASOV,,"52° 12' 45.00"" N",,"020° 55' 04.00"" E"
MASUN,,"53° 38' 12.00"" N",,"015° 16' 36.00"" E"
MATEM,,"52° 05' 07.89"" N",,"020° 39' 46.00"" E"
MAXAM,,"49° 58' 25.00"" N",,"021° 22' 44.00"" E"
MIRVO,,"53° 23' 17.00"" N",,"015° 55' 15.00"" E"
MISKA,,"51° 11' 09.00"" N",,"016° 56' 04.00"" E"
MIXAT,,"51° 29' 18.00"" N",,"018° 00' 29.00"" E"
MOKOS,,"50° 30' 26.00"" N",,"019° 21' 22.00"" E"
MOLIL,,"52° 35' 32.00"" N",,"018° 00' 00.00"" E"
MOSIR,,"50° 12' 25.00"" N",,"022° 46' 30.00"" E"
MOTAD,,"55° 12' 34.00"" N",,"017° 30' 20.00"" E"
